Date,Цена на арматуру_x_stationary,"Концентрат коксующегося угля_Россия марка ОС FCA руб./т, без НДС_stationary","Лом_HMS 1/2 80:20, FOB EC Роттердам, $/т_stationary","Лом_3А, РФ CPT ж/д Южный ФО, руб./т, без НДС_stationary","Лом_3А, РФ CPT ж/д Сибирский ФО, руб./т, без НДС_stationary","Лом_3А, РФ CPT ж/д Центральный ФО, руб./т, без НДС_stationary","ЖРС_Китай Iron ore fines Fe 62%, CFR_stationary","Концентрат коксующегося угля_Россия марка КО FCA руб./т, без НДС_stationary","ЖРС_Российские окатыши Fe 62-65,5%, SiO2 5,8-8,65, DAP Забайкальск-Манжули, $/т_stationary","Лом_HMS 1/2 80:20, FOB США Восток, $/т_stationary","Лом_3А, FOB РФ Черное море, $/т_stationary","Чугун_FOB Бразилия Север, $/т_stationary","Лом_HMS 1/2 80:20, CFR ЮВА, $/т_stationary","Концентрат коксующегося угля_Россия марка КС FCA руб./т, без НДС_stationary","Лом_3А, РФ FCA ж/д респ. Татарстан, руб./т, без НДС_stationary","ЖРС_Российский концентрат Fe 62,5-67,5%, SiO2 0,78-8,51, сухой вес, DAP Забайкальск-Манжули, $/т_stationary","Концентрат коксующегося угля_Россия марка К и смеси марок К, КО FCA руб./т, без НДС_stationary","Кокс_Россия Урал Сибирь +25, FCA руб./т., без НДС_stationary","Лом_3А, РФ FCA ж/д Московский регион, руб./т, без НДС_stationary","Концентрат коксующегося угля_Россия марка Ж+ГЖ FCA руб./т, без НДС_stationary","Чугун_FOB Россия Черное море, $/т_stationary","ЖРС_Россия аглоруда Fe 52-60%, FCA руб./т, без НДС_stationary","ЖРС_Россия концентрат Fe 64-68%, FCA руб./т, без НДС_stationary","Чугун_Россия, FCA руб./т, без НДС_stationary","Концентрат коксующегося угля_HCC Австралия, $/t FOB_stationary","ЖРС_Россия окатыши Fe 62-65,5% FCA руб./т, без НДС_stationary","Лом_3А, РФ CPT ж/д Уральский ФО, руб./т, без НДС_stationary","Концентрат коксующегося угля_Россия марка Ж FCA руб./т, без НДС_stationary","Лом_HMS 1/2 80:20, CFR Турция, $/т_stationary","Концентрат коксующегося угля_Средняя шихта Россия FCA руб./т, без НДС_stationary","Концентрат коксующегося угля_Россия марка ГЖ FCA руб./т, без НДС_stationary","ЖРС_Средневзвешенная цена окатыши Fe 62-65,5%, Россия FCA руб./т, без НДС_stationary","ЖРС_Средневзвешенная цена концентрат Fe 64-68%, Россия FCA руб./т, без НДС_stationary","ЖРС_Средневзвешенная цена аглоруда Fe 52-60%, Россия FCA руб./т, без НДС_stationary","ЖРС_Средневзвешенная цена за 1 % Fe в аглоруде, Россия FCA руб./т, без НДС_stationary"
2015-12-14,-0.035718082602079,0.0,0.0,0.0043845296591378,-0.0388512663955911,0.0004376367684724,-0.0500104205746616,0.0,-0.0388398333162638,0.0,-0.0123458358222992,0.0,0.0,0.0,0.0080901555197936,-2.0,0.0,0.0,0.0003697541177256,0.0,0.0,0.0,0.0,0.0,0.0134230203321399,0.0,-0.0025701449144666,0.0,-0.0159154553058993,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-21,-0.0137301928119022,0.0,-0.0114286958236222,0.0135790473878412,-0.0384239118362437,-0.0007659900795822,0.0,0.0,0.0196084713883761,-0.0169975763685705,-0.0062305497506365,0.0,0.0,0.0,-0.0319926529402305,1.0,0.0,0.0,-0.0080421095360811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0481041460488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-28,-0.0186051878310333,0.0,-0.0115608224010763,0.0074173949316591,0.0146132631425253,-0.0020820784465325,0.0253178079842899,0.0,0.0192313619278876,-0.0408219945202557,-0.0125787822068597,0.0,0.0,0.0,-0.0226532242112824,1.0,0.0,0.0,0.0017376198985399,0.0,0.0,0.0,0.0,0.0,0.0132452267500209,0.0,0.0051621705925981,0.0,-0.0053619431413851,0.0,0.0,-0.1085401685752049,-0.1142381896898436,-0.0089286307443012,0.0
2016-01-04,0.0,0.0,0.0,-0.0005356473426054,-0.0070322910248741,-0.0023062994133518,0.0487901641694321,0.0,0.0373875320716203,0.0,0.0125787822068597,0.0,0.0,0.0,-0.0110585645130587,2.0,0.0,0.0,0.0003719546258249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043558453859944,0.0,0.0160003413464409,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-11,0.0,-0.011494379425736,0.0057971176843265,0.0102346309147005,-0.0023551296910042,0.0137586795869175,0.0,0.0,0.0,0.0350913198112703,0.0,0.0,0.0,0.0,-0.0153407930810605,0.0,-0.0105821093305369,0.0,-0.0303301421666173,0.0,0.0273989741881139,0.0,-0.154150679827258,0.0,0.013072081567353,-0.1122673018710811,-0.0011150759406959,0.0,-0.0053050522296933,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-18,-0.004705891037414,0.0,0.0,-0.0201420994202923,0.0400175012331196,-0.0144186004203703,-0.0487901641694321,0.0,-0.0185190477672376,0.0057306747089853,-0.006269613013595,0.0,0.0,0.0,0.0132204636357382,-1.0,0.0,0.0,0.0331772072821809,0.0,0.0266682470821617,-0.0218827112495079,0.0,0.0,0.0,0.0,0.0020062423135875,0.0,-0.0106952891167475,-0.003003352147811,0.0,0.0,0.0,0.0,0.0
2016-01-25,-0.0094787439545438,0.0,-0.0057971176843265,0.0034572203838578,-0.0031048508343545,0.0040625913685765,0.0487901641694321,0.0,0.0093023926623136,-0.0057306747089853,-0.0190481949706944,0.0,0.0057637047167498,0.0,0.0146180254947854,0.5,0.0,0.0,0.0105743023909479,0.0,0.0,0.0,0.0,0.0,-0.026317308317374,0.0,0.0046656383235514,0.0,-0.0272496424473756,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-01,0.0,0.0,-0.0415490029128724,0.0072000740901305,0.0579687274490687,0.0114399025028042,0.0,0.0,0.0,-0.0350913198112703,-0.0194180858571018,0.0,0.0170944333592997,0.0,0.0001307274987158,0.0,0.0,0.0,0.0086464643898693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048645756515544,0.0,-0.0223472986919972,0.0,0.0,-0.14032827397744,-0.0732101228504564,0.0168968003934777,0.0
2016-02-08,0.0,0.0,0.0,-0.0096837425554578,0.026068090785829,0.02111660006587,0.0465200156348926,0.0,-0.1074202486208371,-0.0059701669865033,-0.0198026272961797,-0.0109891215755952,0.0,0.0,0.0341803799018745,-3.5,0.0,-0.039665256392432,0.0143263751687889,0.0,-0.0266682470821617,0.0,0.0444517625708336,0.0616935690053406,-0.0134230203321399,0.0,-0.0061953954110176,0.0,-0.0056657375356774,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-15,0.0094787439545438,0.0,-0.0060790460763815,0.0206523845519726,0.0,0.0118095003863114,0.0,0.0,0.0,0.0059701669865033,-0.0134230203321408,0.0218587938124983,-0.0056657375356774,0.0,0.0151698514902616,0.0,0.0,0.0,0.0161255569165916,0.0,0.0,0.0,0.0,0.0,-0.0136056520557792,0.0,0.0233627297138561,0.0,-0.0056980211146369,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22,0.0279087881170774,0.0,0.0121213605323449,-0.0113970451304084,0.0090854984340573,0.0129141557322629,0.0659579677917974,0.0,0.0304592074847085,0.0118344576470033,0.0134230203321408,0.0107527917762624,0.0056657375356774,0.0,0.0155558692386374,2.5,0.0,0.0,0.0118095497026118,0.0,0.0107527917762624,0.0,0.0,0.0,0.0136056520557792,0.0,0.0008669267989862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-29,0.0293806443932194,0.0,0.0641619442172851,0.0077896141625846,-0.0307614429621505,0.0083466917670662,0.0618754037180875,0.0,0.058268908123976,0.068208250026533,0.064538521137571,0.0053333459753623,0.0,0.0,-0.0192955893787214,2.0,0.0,0.0,0.0145398361140021,0.0,0.0106383982050557,0.0,0.0,0.0,0.0266682470821608,0.0,0.0047547096275426,0.0,0.0716559889064347,0.0,0.0,0.0554377885569472,0.0430354197282429,-0.0515718071313084,-0.046520015634893
2016-03-07,0.037162746383391,0.0,0.0655972824858137,0.0030777418829242,0.0404128761197313,-0.0021572765056472,0.0198026272961797,0.0,0.0814930342511828,0.043017385083691,0.0547248996892468,0.0210534091978322,0.0278569545029663,0.0,-0.0017500004466146,4.5,0.0,0.0,0.0035450891950876,0.0,0.1053605156578258,0.0,0.0833816089390513,0.0500104205746598,0.0387145121806904,0.1210779315532359,0.0104027963710624,0.0,0.0365575957337975,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-14,0.0212322201057748,0.0,0.0714589639821445,0.0465826298758003,-0.0351452819837998,0.0005140595394124,0.1625189294977747,0.0,0.0590889163700065,0.0808520966290951,0.0958479587901282,0.0051948168771041,0.0943106794712411,0.0,0.0736610527616008,3.5,0.0,0.0,0.0295809680640637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0135638404602644,0.0,0.064538521137571,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-28,0.0459851132418229,0.0,0.0139213385186085,0.0057220454272446,0.0112995552539327,0.0241302468104631,0.035718082602079,0.0,0.0165293019512109,0.0092593254127972,0.0460439385014064,0.118951942861365,0.0822380982369725,0.0,0.0086483382856172,1.0,0.0,0.0,0.029470555750569,0.0,0.0408219945202548,0.0,0.0,0.0,0.0,0.0,0.0127898607417282,0.0,0.0313224711290409,0.0,0.0,0.0820556146346449,0.0904245825696383,-0.0027894020875782,0.0
2016-04-11,0.0016708441648169,0.0561945583436429,0.064538521137571,0.0387311322791195,0.0345679962188416,0.0073349962115649,0.0,0.0465200156348935,0.0,0.0634462217389622,0.0696336917588009,0.0209651284650442,0.0207907696690732,0.0285733724440557,0.0001099323916893,0.0,0.0914342059596329,0.0228581380760495,0.0010150224176364,0.0874593053285845,0.0392207131532815,0.1009259185899607,0.1933713929805396,0.1436427022288438,0.0476280489892539,0.1541506798272589,0.0434224491379779,0.0769610411361281,0.1062222132553074,0.0714270497675499,0.0759859069779214,0.0,0.0,0.0,0.0
2016-04-18,0.0504582212701301,0.0,0.0684371615532288,-0.0135976661004111,-0.0344530602954922,0.0055127446315506,0.0885533973414451,0.0,0.0540672212702757,0.0673521820294915,0.0817659546965678,0.0123712918025473,0.0203673028244342,0.0,0.0186229177302053,2.5,0.0,0.0,0.0067742031462518,0.0,0.056089466651044,0.0,0.0,0.0,0.0454623740767576,0.0,0.0170647669579793,0.0,0.0380273955892391,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-25,0.0126184639592104,0.0,0.0640520214928503,-0.0032555644597671,0.0067579433644127,0.0263911229422628,0.0968498259899171,0.0,0.0441248049089377,0.0594970988646448,0.052325819001739,0.0282847138385813,0.077558234345874,0.0,0.0473093222871714,3.0,0.0,0.0,0.0470420295213269,0.0,0.0702042586732485,0.0,0.0,0.0,0.0434851119397388,0.0,0.0112168476430145,0.0,0.0891856285062111,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-16,-0.0034542348680872,0.0,-0.032897703507059,0.1013947862760904,0.2141822623766778,0.0223454353304362,-0.0870113769896292,0.0,-0.0377403279828474,-0.0289875368732523,-0.060841659256245,0.0,-0.067822596338761,0.0,0.0371838303335998,-2.5,0.0,0.0,0.0222271204675461,0.0,-0.0312525435041042,0.0,0.0,0.0,-0.0210534091978322,0.0,0.0873453225596065,0.0,-0.0895165975065666,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-23,-0.0092700547962856,0.0,-0.0340168852782545,-0.0184871817172869,-0.0022989572863885,0.005591200225993,0.0,0.0,0.0,-0.0131580845775109,-0.0647845538611644,0.0,-0.0540672212702757,0.0,0.0032715405406165,0.0,0.0,0.0,0.0106679433574363,0.0,-0.1000834585569823,0.0,0.0,0.0,-0.032435275753154,0.0,0.0221240656680787,0.0,-0.0100841190666267,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-30,-0.0223670301468974,0.0,-0.0532985817243618,0.0032258092488817,-0.0063726837694435,0.0200501866674862,-0.0755075525081454,0.0,-0.0800427076735363,-0.0474665372389235,-0.2440294422940443,-0.0102215540715384,-0.076961041136129,0.0,0.0387076214504436,-2.0,0.0,0.0,0.0350701515340485,0.0,-0.0176995770994015,0.0,0.0,0.0,-0.0565122102633424,0.0,0.0293653697496729,0.0,-0.0735883566574884,0.0,0.0,-0.0207500240237585,-0.0087184510398818,0.0264565695368306,0.0
2016-06-13,-0.021108963210235,0.0,-0.1501745314476181,0.0,-0.0020474480824983,-0.0068504082312834,0.0194180858571018,0.0,0.1324891830460792,-0.1574369134780768,0.0152674721307883,-0.0138891121606672,-0.0219789067187754,0.0,0.0017721074990202,4.0,0.0,0.0,-0.0083794691745016,0.0,-0.0784716154414946,0.0,0.0,0.0,0.0339015516756813,0.0,-0.0182102702718172,0.0,-0.0945261734921159,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-20,-0.0188430878014784,0.0,-0.0234202742080986,0.0188877890083443,-0.0094006690773031,-0.0206778735150372,-0.0194180858571018,0.0,-0.0073260400920727,-0.0092593254127972,-0.0255768417896495,0.0069686693160937,0.03493805136128,0.0,-0.007374861272142,-0.5,0.0,0.0,-0.0204878165454829,0.0,0.0202027073175186,0.0,0.0,0.0,0.0110498361865847,0.0,-0.020819850936677,0.0,-0.0173917427118688,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-27,-0.0387860250351579,0.0,0.0,-0.0060210527132777,-0.0059545466448316,-0.0298674623123549,0.0,0.0,0.0,0.0320393537446168,0.0051679701584426,0.0,0.0,0.0,-0.017815839224438,0.0,0.0,0.0,-0.0278690857229761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0123412951274577,0.0,-0.0311829274366886,0.0,0.0,0.0306834106544826,0.0382266856598629,0.0069384493449211,0.0
2016-07-04,-0.0286552557603751,0.0,-0.0386521544342794,-0.0476261360307788,-0.1733671066984836,-0.0104064368255851,0.0571584138399487,0.0,0.0145987994211527,-0.0699585886069105,-0.0051679701584426,-0.1295709914084257,0.0,0.0,-0.0753028615240687,1.5,0.0,0.0,-0.0450701644634143,0.0,-0.0408219945202548,0.0,0.0,0.0,0.0,0.0,-0.0842043156905134,0.0,-0.0182653479772927,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-11,-0.0295006643966981,0.0,-0.004938281640582,-0.0237224491486323,0.0144240975058504,-0.0592556962090942,0.0363676441708751,0.0,-0.0989399478549035,-0.0195128142235816,-0.0423343638265611,-0.0321312781827929,-0.0305034542934139,0.0,-0.0319255396757078,-6.5,0.0,0.0167601688574645,-0.0357382400316055,0.0,0.0206192872027362,0.0,-0.1594277369281025,-0.110066406695239,0.0109290705321907,-0.0856554445784922,-0.0017012136439422,0.0,-0.0233110788684474,-0.0043177960000555,-0.0500104205746616,0.0,0.0,0.0,0.0
2016-07-18,-0.0273158106469626,0.0,0.0,-0.0328796741191563,-0.0164709605959245,-0.0001761959303294,0.0350913198112694,0.0,0.0158733491562896,0.0049140148024289,0.0107527917762624,0.0202027073175186,0.0,0.0,-0.0193883624335562,1.0,0.0,0.0,-0.0023965884068353,0.0,0.0,0.0,0.0,0.0,0.0425596144187956,0.0,-0.0122623482223858,0.0,0.0279087881170765,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-25,-0.0155041865359653,0.0,0.0388398333162633,-0.0083916576362472,-0.0033486393700137,-0.0071621509571997,-0.0350913198112694,0.0,-0.0158733491562896,0.0194180858571018,0.0672087496934494,0.0,0.0,0.0,-0.0188262879963563,-1.0,0.0,0.0,-0.0219298522437707,0.0,0.0202027073175186,0.0,0.0,0.0,0.0103627870355467,0.0,0.0006348342842326,0.0,0.0316053394153312,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-01,-0.0317486983145798,0.0,0.0141846349919569,-0.0073124857804298,-0.0086938169835235,-0.0018652579019029,0.05218575317057,0.0,0.0158733491562896,0.0423592738391418,0.0049875415110394,-0.0080321716972635,0.0,0.0,0.0008396306118783,1.5,0.0,0.0,0.0003923491958133,0.0,0.0,0.0,0.0,0.0,0.0304592074847089,0.0,-0.0512455787726064,0.0,0.0176216013498198,0.0,0.0,-0.1894067501007912,-0.1775290138839462,-0.0095528299189915,0.0444517625708336
2016-08-08,-0.0261452801043233,0.0,-0.0047058910374131,-0.0062089963530596,0.0305268760093753,-0.0016015663179569,0.0168071183163807,0.0,0.0830665986986138,0.0,0.0,0.0080321716972635,0.0088106296821548,0.0,0.006379106599315,6.0,0.0,0.0219186857076465,0.0207693801105257,0.0,-0.0202027073175186,-0.0120725812342685,0.0122700925918142,-0.0750760264403567,0.029558802241544,0.0476280489892531,0.0121409060305275,0.0,0.0,0.0017293562459528,0.0190481949706953,0.0,0.0,0.0,0.0
2016-08-15,-0.033673215106587,0.0,0.0047058910374131,0.010180232212404,-0.0023317445646959,0.0168649973181178,0.0165293019512109,0.0,0.0072202479734864,0.0,-0.0201011793210872,-0.0202027073175186,0.0,0.0,0.0386472140108455,0.5,0.0,0.0,0.0099398696620482,0.0,0.0202027073175186,0.0,0.0,0.0,0.028710105882431,0.0,0.0182171416473675,0.0,-0.0043763745997988,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-22,-0.0120587163201282,0.0,-0.0237540860081075,0.0144277411958348,0.0023317445646959,0.0076755719178844,0.0,0.0,0.0,0.0,0.0151136378100478,0.0,-0.0132452267500209,0.0,0.0217259673879777,0.0,0.0,0.0,0.0087113513686691,0.0,0.0198026272961797,0.0,0.0,0.0,0.0727593542824287,0.0,0.0051708333125599,0.0,-0.0176995770994015,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-29,-0.005212870188533,0.0,0.0377403279828474,-0.0030430836855526,0.1066406614095338,0.0133778372799486,0.0,0.0,0.0,0.0,-0.0253178079842895,0.0202027073175186,0.0,0.0,0.0094741149142585,0.0,0.0,0.0,0.0133915940503399,0.0,0.0,0.0,0.0,0.0,0.0840831172105414,0.0,0.0367984384009467,0.0,0.0044543503493805,0.0,0.0,0.0980987176298731,0.0662042191514391,0.0443758814007093,0.0
2016-09-05,-0.0069930354909697,0.0,-0.0281708769666968,-0.0129712598704383,0.0174508036430793,0.0180123816352111,-0.0333364202675916,0.0,0.0071684894786132,0.0,0.00511510066677,0.0,0.004434597067866,0.0,0.0055256793206641,0.0,0.0,0.0320027310861732,0.026256901781366,0.0,0.0,0.0,0.1365755350057513,0.0,0.1141923675256544,0.0889474860164973,0.0369476547414269,0.0,0.0,0.0015107373111824,0.0186921330121521,0.0,0.0,0.0,0.0
2016-09-12,0.0512932943875501,0.0,-0.0047732787526575,0.0154064671966871,0.0207299668330271,0.0261784176814945,0.0,0.0,0.0,0.0,-0.0258412311838869,0.0,-0.004434597067866,0.0,0.0189606369634578,0.0,0.0,0.0,0.028231283502702,0.0,0.0,0.0,0.0,0.0,0.1775138552258521,0.0,0.0271746679467188,0.0,-0.0089286307443012,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-26,0.0155041865359653,0.0,-0.0194180858571018,-0.0075135771960059,-0.0035800628947306,0.0118458244479882,0.0,0.0,0.0,-0.0142520227072013,0.0,0.0,-0.0257524961024149,0.0,0.0200403807104319,0.0,0.0,0.0,0.0110737354464269,0.0,0.0202027073175186,0.0,0.0,0.0,0.0345713440650889,0.0,0.0052079212835032,0.0,-0.0373875320716203,0.0,0.0,0.0986237657179049,0.0792089967054447,-0.0880743184001646,-0.0444517625708336
2016-10-03,0.0243173076507066,0.0,-0.0400053346136992,0.0181625674871614,-0.0037729114105289,0.0018283720662424,0.0,0.0,0.0145987994211527,-0.0642195927342941,-0.0379449315641231,0.0,-0.0309075374630767,0.0,0.0113642752193978,0.0,0.0,0.0,0.0083962110794715,0.0,-0.0283994745216977,0.0,0.0,0.0,0.0144580831752296,0.0,-0.0034146374641554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-10,0.0295879571854964,0.439488085319784,0.0251902488285589,0.1093655745983426,0.0172210367803558,0.0323516258810521,-0.0180185055026784,0.3824755898834642,0.0143887374520996,0.0350913198112703,0.0272496424473756,-0.0203673028244342,0.0,0.4994940577564417,0.0651767643524863,2.0,0.4590212125771256,0.3033073903548615,0.0401358108521545,0.4168938039317886,-0.0334759291963893,-0.0844383191465745,0.0105821093305369,-0.0959883758289645,0.0095238815112557,-0.0258635105899198,0.0758806255237498,0.4054651081081637,0.0235304974101939,0.4338835602371489,0.4013413909243031,0.0,0.0,0.0,0.0
2016-10-17,-0.0176475168135787,0.0,0.0245712607305055,-0.0065833022491972,-0.0027461593198321,0.0009222965837079,0.035718082602079,0.0,0.0212022076506022,0.0243321006595307,0.0421114853501265,0.0,0.0,0.0,0.0027065905045269,1.0,0.0,0.0,-0.0015584631789042,0.0,0.0210534091978322,0.0,0.0,0.0,0.0508192483962126,0.0,-0.0087191120627796,0.0,0.0229895182246995,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-24,-0.045531384807953,0.0,0.0334159969198442,-0.0154264834394588,0.0244480960880757,-0.0031546981112651,0.0344861760711694,0.0,0.027587956518829,0.0423592738391418,0.0696799206379896,-0.0334759291963893,0.0221738574943222,0.0,0.0032887831641694,1.0,0.0,0.0,0.0017223707354094,0.0,0.0408219945202548,0.0,0.0,0.0,0.0737861700592317,0.0,-0.0005331911616579,0.0,0.035718082602079,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-31,-0.0575238441381866,0.0,0.036870535808327,0.0034662079764871,0.0200538042652507,-0.0229178320952172,0.0495969411393719,0.0,0.0135137191667231,0.0182653479772927,-0.0096619109117366,0.0,0.0,0.0,-0.0246315772414149,0.5,0.0,0.0,-0.0237158710410341,0.0,0.076961041136129,0.0,0.0,0.0,0.044997365930735,0.0,-0.0391567152011944,0.0,0.0302398851897178,0.0,0.0,-0.0163938097756748,0.013829088151045,-0.0447418518789328,0.0
2016-11-07,-0.006600684031353,0.0,0.069897439617379,-0.0044136263325267,0.0005089490312588,-0.010622374949408,0.0472528848505451,0.0,0.026491615446976,0.0824762218242387,0.0334159969198442,0.0578673823205484,0.0216928246112591,0.0,0.0120080351871134,2.0,0.0,0.0,-0.0082575460785641,0.1221026968008995,0.0714589639821445,0.0,0.020834086902842,0.0366341331797812,0.058268908123976,-0.0400944572018779,0.0072629986914929,0.0423023796906889,0.0738039745833614,0.0498808944016708,0.0907920998295352,0.0,0.0,0.0,0.0
2016-11-14,-0.013333530869465,0.0,0.0613689463762918,-0.0076118350396292,-0.0177964998036195,-0.0051935716595181,0.1022788491204185,0.0,0.0129871955268114,0.0606246218164345,0.102539639316185,0.0,0.1096431774498274,0.0,0.0011077501026264,2.0,0.0,0.0,-0.0016088745584852,0.0,0.0826917158451134,0.0,0.0,0.0,0.1306971913886476,0.0,0.0119630810208217,0.0,0.0613218908743187,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-28,0.0,0.0,-0.0198026272961797,0.0392445335947932,-0.0135740915832816,0.0496539594251519,0.0266682470821608,0.0,0.0126583968719229,-0.0038240964384028,-0.0168071183163807,0.0,0.0,0.0,0.0281052838408317,1.0,0.0,0.0,0.0363322478202352,0.0,-0.0155041865359653,0.0,0.0,0.0,-0.0065574005461588,0.0,0.0245945338028477,0.0,-0.0073801072976227,0.0,0.0,-0.0604999501924261,-0.0902158816662668,0.0281973568618374,0.0
2016-12-05,0.0,0.0,-0.0080321716972635,0.0049008785997113,0.0283967065912182,0.041942693953926,0.013072081567353,0.0,0.0430835861363121,-0.0076923456231563,-0.0127933514599103,-0.0108500160240652,-0.0073529743052587,0.0,0.0540240655514896,5.5,0.0,0.0,0.0363647997668845,0.0,-0.0157483569681389,0.0,0.2694761079552084,0.1894900462725672,-0.0099174366573464,0.3321338350226153,0.0332424139146727,0.0291565842914565,-0.0074349784875185,0.0039803687950552,0.003766482795477,0.0,0.0,0.0,0.0
2016-12-12,0.0,0.0,-0.012170535620255,0.065718380385384,0.0208011493688715,0.0381172647654555,0.050643732818755,0.0,0.0470675108579854,0.0,-0.0129591446425045,0.0,-0.003696861881326,0.0,0.0352600629564801,3.0,0.0,0.0153849188394801,0.043506353995415,0.0,-0.0160003413464409,0.0,0.0,0.0,-0.040683576636443,0.0,0.0427177296851546,0.0,-0.0037383221106068,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-19,-0.0150378773645414,0.0,0.024194728587056,0.0458892480329087,0.0929568319443152,0.0597962357411745,0.0122700925918142,0.0,0.0114286958236231,0.0415938972988376,0.1031842362352302,0.0870113769896292,0.0540672212702757,0.0,0.0608054652087552,0.5,0.0,0.0,0.0573667254749068,0.0,0.0160003413464409,0.0,0.0,0.0,-0.1290924210938957,0.0,0.0439165022877485,0.0,0.0439631234211157,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-26,-0.0152674721307874,0.0,0.0313751225677538,0.0304704701746967,0.0037447617158594,0.0309745118067006,-0.0246926125903721,0.0,-0.0229895182246995,0.0470249386448626,0.0308904870193389,0.0,0.0,0.0,0.0128310261651467,-1.0,0.0,0.0,0.0385448777161858,0.0,-0.0160003413464409,0.0,0.0,0.0,-0.0360760564738091,0.0,0.0216485896477642,0.0,0.0455420204469163,0.0,0.0,0.1527223863948066,0.2361168071387185,0.0256189674505025,0.0
2017-01-02,0.0377403279828474,0.0,0.0,0.0331193766536159,0.0011953680915368,0.0005669827222156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078415446395734,0.0,0.0,0.0,0.0051307792049311,0.0,0.0,0.0,0.0,0.0,-0.0719125815902863,0.0,0.0035303383946647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-09,0.0,0.0380011181786148,0.0,-0.0319633071606979,0.0118757426288933,-0.0109553703123115,-0.0253178079842895,0.0,0.1900436028878651,0.0,0.0,0.0,0.0,0.0741079721537207,-0.0032540617906509,13.5,0.267541964902664,0.0466067571884885,-0.0005318441821948,0.3005302149296298,0.0,0.1808520488145939,0.2247171157616403,0.2159750618355964,-0.0822380982369725,0.122602322092332,-6.526350141022874e-05,0.2069207158073212,0.0,0.2093840680631924,0.2425037985987508,0.0,0.0,0.0,0.0
2017-01-16,0.0,0.0,-0.011650617219975,0.032460541306067,-0.0077031711924675,0.0098841329308125,0.0253178079842895,0.0,0.0,-0.0106572944739884,-0.0114724011622371,0.0,-0.0141345109349053,0.0,0.0112403348746248,1.0,0.0,0.0,0.0022583868781715,0.0,0.0,0.0,0.0,0.0,-0.1106655678875192,0.0,-0.0006528693840301,0.0,-0.0137933221323356,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-23,0.0,0.0,-0.0277245480148549,-0.0273385632730516,0.001411747457416,-0.0014511501332012,0.0246926125903721,0.0,0.004796172263493,-0.0180185055026775,-0.0272921422880072,0.0,-0.0143371631464068,0.0,-0.0072262108604785,0.5,0.0,0.0,-0.0123503689390869,0.0,0.0160003413464409,0.0,0.0,0.0,-0.0659579677917978,0.0,0.0001959055741398,0.0,-0.0281708769666968,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-30,-0.0224728558520599,0.0,-0.1283811666482064,-0.0141490559035162,-0.0053603463668689,0.0018923868638633,0.0,0.0,0.0,-0.1114395617342092,-0.1262177172674015,-0.0689928714869516,-0.0442876802011165,0.0,0.0001381310866221,0.0,0.0,0.0,-0.0050506858435532,0.0,-0.0487901641694321,0.0,0.0,0.0,-0.017192400540372,0.0,0.0008484809437661,0.0,-0.1133286853070032,0.0,0.0,0.2388204400320894,0.3466470878253656,0.3391785982189557,0.2762533766281581
