dt,Цена на арматуру,CHMF_price,CHMF_volume,MAGN_price,MAGN_volume,NLMK_price,NLMK_volume,Ключевая ставка,Курс $,"Концентрат коксующегося угля_Россия марка ОС FCA руб./т, без НДС","Лом_HMS 1/2 80:20, FOB EC Роттердам, $/т","Лом_3А, РФ CPT ж/д Южный ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Сибирский ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Центральный ФО, руб./т, без НДС","ЖРС_Китай Iron ore fines Fe 62%, CFR","Чугун_CFR Италия, $/т","Концентрат коксующегося угля_Россия марка КО FCA руб./т, без НДС","ЖРС_Российские окатыши Fe 62-65,5%, SiO2 5,8-8,65, DAP Забайкальск-Манжули, $/т","Лом_HMS 1/2 80:20, FOB США Восток, $/т","Лом_3А, FOB РФ Черное море, $/т","Чугун_FOB Бразилия Север, $/т","Лом_HMS 1/2 80:20, CFR ЮВА, $/т","Концентрат коксующегося угля_Россия марка КС FCA руб./т, без НДС","Лом_3А, РФ FCA ж/д респ. Татарстан, руб./т, без НДС","ЖРС_Российский концентрат Fe 62,5-67,5%, SiO2 0,78-8,51, сухой вес, DAP Забайкальск-Манжули, $/т","Концентрат коксующегося угля_Россия марка К и смеси марок К, КО FCA руб./т, без НДС","Кокс_Россия Урал Сибирь +25, FCA руб./т., без НДС","Лом_3А, РФ FCA ж/д Московский регион, руб./т, без НДС","Концентрат коксующегося угля_Россия марка Ж+ГЖ FCA руб./т, без НДС","Чугун_FOB Россия Черное море, $/т","ЖРС_Россия аглоруда Fe 52-60%, FCA руб./т, без НДС","ЖРС_Россия концентрат Fe 64-68%, FCA руб./т, без НДС","Чугун_Россия, FCA руб./т, без НДС","Концентрат коксующегося угля_HCC Австралия, $/t FOB","ЖРС_Россия окатыши Fe 62-65,5% FCA руб./т, без НДС","ГБЖ_CFR Италия, $/т","Лом_3А, РФ CPT ж/д Уральский ФО, руб./т, без НДС","Концентрат коксующегося угля_Россия марка Ж FCA руб./т, без НДС","Лом_HMS 1/2 80:20, CFR Турция, $/т","Концентрат коксующегося угля_Средняя шихта Россия FCA руб./т, без НДС","Концентрат коксующегося угля_Россия марка ГЖ FCA руб./т, без НДС","Чугун_CFR NOLA США, $/т","Чугун_CFR Турция, $/т","ЖРС_Средневзвешенная цена окатыши Fe 62-65,5%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена концентрат Fe 64-68%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена аглоруда Fe 52-60%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в аглоруде, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в концентрате, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в окатыши, Россия FCA руб./т, без НДС","ЖРС_Украинский концентрат Fe 65-68%,  DAP граница Украины с Европой,  $/т","ЖРС_Украинские окатыши Fe 65-66%, DAP граница Украины с Европой,  $/т",Цена на бензин,Цена на дт,Год,Месяц,Неделя_года,День_недели,День_месяца,Квартал,Цена_lag1,Цена_lag2,Цена_lag4,Скользящее_среднее_4,Скользящее_среднее_8,Разница_скользящее_4,Разница_скользящее_8,Прирост_цены,Сезон_синус,Сезон_косинус
2019-12-23,31400,7.0,581720.0,-39.0,8500000.0,3.3799999999999955,3810000.0,0.0,-0.6974000000000018,0.0,3.0,64.0,166.0,111.0,-1.0,3.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,367.0,-1.0,0.0,0.0,118.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.0,0.0,2.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,52,0,23,4,-500.0,-700.0,-100.0,-200.0,-237.5,175.0,-687.5,0.0261437908496731,6.432490598706546e-16,1.0
2019-12-30,32900,7.600000000000023,477440.0,83.0,8120000.0,1.1800000000000068,3600000.0,0.0,-0.7606999999999999,0.0,2.0,310.0,40.0,522.0,-2.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,184.0,-2.0,0.0,0.0,547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,0.0,2.0,0.0,0.0,2.5,0.0,-433.0,-521.0,-99.0,-1.0,-8.0,-7.0,7.0,6.0,0.0,0.0,0.0,12,1,0,30,4,800.0,-500.0,-400.0,275.0,-112.5,1400.0,925.0,0.0477707006369427,0.120536680255323,0.992708874098054
2020-01-06,32900,-8.600000000000023,737790.0,35.0,6510000.0,-1.7800000000000011,6600000.0,0.0,0.0,0.0,-1.0,65.0,22.0,140.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,65.0,1.0,0.0,0.0,20.0,0.0,0.0,375.0,350.0,-1700.0,4.0,250.0,0.0,214.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2,0,6,1,1500.0,800.0,-700.0,450.0,-75.0,950.0,1000.0,0.0,0.2393156642875577,0.970941817426052
2020-01-13,33400,31.200000000000045,1330000.0,231.0,30400000.0,4.900000000000006,7150000.0,0.0,-0.5335999999999999,-625.0,-1.0,454.0,711.0,579.0,2.0,-4.5,-725.0,1.0,-1.0,-2.0,0.0,0.0,-400.0,89.0,2.0,-1400.0,-875.0,440.0,-625.0,0.0,0.0,0.0,0.0,7.0,0.0,-2.5,182.0,-700.0,-2.0,-685.0,-425.0,0.0,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0,13,1,0.0,1500.0,-500.0,700.0,137.5,750.0,1362.5,0.0151975683890577,0.3546048870425356,0.9350162426854148
2020-01-20,32500,30.399999999999977,1250000.0,292.0,21900000.0,1.9399999999999973,7710000.0,0.0,0.3353999999999999,0.0,-5.0,114.0,-129.0,250.0,1.0,0.0,0.0,3.5,-4.0,-5.0,5.0,0.0,0.0,205.0,1.0,0.0,0.0,404.0,0.0,8.0,0.0,0.0,0.0,5.0,0.0,5.0,273.0,0.0,-4.0,0.0,0.0,9.0,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0,20,1,500.0,0.0,800.0,275.0,37.5,-425.0,425.0,-0.0269461077844311,0.4647231720437685,0.8854560256532099
2020-01-27,32890,-60.60000000000002,1300000.0,-323.0,16070000.0,-5.6200000000000045,5490000.0,0.0,0.3821000000000012,0.0,-13.0,218.0,-142.0,-31.0,-1.0,-0.5,0.0,3.0,-11.0,-15.0,0.0,-10.0,0.0,205.0,-1.0,0.0,0.0,86.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,-5.0,528.0,0.0,-15.0,0.0,0.0,-2.5,-2.5,233.0,289.0,122.0,3.0,5.0,4.0,4.0,-2.5,0.0,0.0,0.0,1,5,0,27,1,-900.0,500.0,1500.0,-2.5,136.25,-32.5,678.75,0.012,0.5680647467311558,0.8229838658936564
2020-02-03,33400,-25.799999999999955,1990000.0,85.0,21120000.0,-7.180000000000007,8150000.0,0.0,1.0843999999999951,0.0,-9.0,345.0,100.0,-12.0,-10.0,-15.0,0.0,-3.0,-8.0,-10.0,-5.0,-4.0,0.0,522.0,-9.0,0.0,0.0,-26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.5,619.0,0.0,-10.0,0.0,0.0,-3.5,-7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0799999999999983,0.990000000000002,0.0,2,6,0,3,1,390.0,-900.0,0.0,125.0,287.5,352.5,901.25,0.0155062328975372,0.6631226582407952,0.7485107481711011
2020-02-10,32800,17.799999999999955,850350.0,-76.0,16750000.0,1.6000000000000227,7660000.0,-0.25,-0.238199999999999,-100.0,-8.0,302.0,627.0,-149.0,-2.0,-2.5,-100.0,2.0,-12.0,-12.0,-5.0,-15.0,-325.0,424.0,-2.0,-275.0,550.0,-138.0,-100.0,-12.0,0.0,-50.0,0.0,-2.0,285.0,-12.0,521.0,-325.0,-10.0,-200.0,-125.0,-11.5,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0,10,1,510.0,390.0,500.0,-150.0,275.0,-97.5,26.25,-0.0179640718562874,0.7485107481711011,0.6631226582407953
2020-02-17,32000,2.6000000000000227,514460.0,103.0,7280000.0,2.839999999999975,2040000.0,0.0,0.8038999999999987,0.0,11.0,-278.0,160.0,224.0,4.0,0.0,0.0,0.0,12.0,12.0,0.0,-10.0,0.0,196.0,4.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,76.0,0.0,12.0,0.0,0.0,6.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,0,17,1,-600.0,510.0,-900.0,-125.0,75.0,-772.5,-848.75,-0.024390243902439,0.8229838658936564,0.5680647467311559
2020-02-24,31500,-16.600000000000023,1180000.0,-52.0,6170000.0,-0.5999999999999943,5850000.0,0.0,0.1397000000000048,0.0,7.0,-348.0,-24.0,-925.0,4.0,17.5,0.0,0.0,8.0,7.0,5.0,15.0,0.0,-519.0,4.0,0.0,0.0,-517.0,0.0,20.0,0.0,0.0,0.0,4.0,0.0,5.0,-101.0,0.0,8.0,0.0,0.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,9,0,24,1,-800.0,-600.0,390.0,-347.5,-175.0,-925.0,-1173.75,-0.015625,0.8854560256532099,0.4647231720437686
2020-03-02,32500,-97.39999999999998,2450000.0,-586.0,29640000.0,-17.639999999999986,16700000.0,0.0,1.8684000000000007,0.0,-3.0,342.0,-166.0,-375.0,-2.0,3.5,0.0,2.0,0.0,-2.0,0.0,0.0,0.0,-190.0,-2.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-421.0,0.0,-2.0,0.0,0.0,2.5,2.5,147.0,30.0,157.0,0.0,1.0,2.0,0.0,-6.0,0.0,0.0,0.0,3,10,0,2,1,-500.0,-800.0,510.0,-225.0,-50.0,300.0,-123.75,0.0317460317460318,0.9350162426854148,0.3546048870425355
2020-03-09,33500,-2.0,2150000.0,-63.0,17660000.0,-2.6200000000000045,12190000.0,0.0,0.5756999999999977,0.0,-6.0,-1750.0,-436.0,-776.0,2.0,-1.0,400.0,0.0,-6.0,-2.0,3.0,-5.0,-250.0,-267.0,2.0,175.0,625.0,-964.0,-300.0,11.0,-100.0,-200.0,250.0,1.0,-255.0,0.0,-179.0,-450.0,-5.0,-140.0,-250.0,5.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,9,1,1000.0,-500.0,-600.0,175.0,12.5,1125.0,863.75,0.0307692307692306,0.970941817426052,0.239315664287558
2020-03-16,34000,10.199999999999932,2190000.0,-301.0,38200000.0,-10.799999999999995,12710000.0,0.0,7.841999999999999,0.0,-4.0,135.0,32.0,321.0,0.0,-1.5,0.0,0.0,-4.0,-3.0,0.0,-5.0,0.0,-865.0,0.0,0.0,0.0,-389.0,0.0,-6.0,0.0,0.0,0.0,-2.0,0.0,-5.0,-569.0,0.0,-3.0,0.0,0.0,-3.5,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,12,0,16,1,1000.0,1000.0,-800.0,500.0,187.5,1125.0,1176.25,0.0149253731343284,0.992708874098054,0.120536680255323
2020-03-23,35000,-25.19999999999993,1430000.0,-222.0,14910000.0,-0.4000000000000057,9080000.0,0.0,6.129599999999996,0.0,-23.0,-252.0,-193.0,113.0,0.0,-11.0,0.0,-1.0,-24.0,-25.0,-13.0,-8.0,0.0,-231.0,0.0,0.0,0.0,224.0,0.0,-30.0,0.0,0.0,0.0,3.0,0.0,-22.5,-613.0,0.0,-25.0,0.0,0.0,-3.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,13,0,23,1,500.0,1000.0,-500.0,875.0,263.75,1250.0,1912.5,0.0294117647058822,1.0,-1.6081226496766366e-16
2020-03-30,35000,50.0,1010000.0,295.0,17230000.0,10.420000000000002,5900000.0,0.0,-1.4346999999999923,0.0,-23.0,-77.0,-34.0,-142.0,-5.0,-20.0,0.0,-11.5,-31.0,-27.0,-20.0,-17.0,0.0,-140.0,-5.0,0.0,0.0,-138.0,0.0,-8.0,0.0,0.0,0.0,-7.0,0.0,-25.0,-191.0,0.0,-30.0,0.0,0.0,-30.0,-22.5,-243.0,-234.0,-271.0,-2.0,-4.0,-4.0,2.5,7.0,0.0,0.0,0.0,3,14,0,30,1,1000.0,500.0,1000.0,625.0,200.0,625.0,1712.5,0.0,0.992708874098054,-0.1205366802553228
2020-04-06,34500,49.19999999999993,1050000.0,375.0,19340000.0,11.22,8140000.0,0.0,0.0,0.0,-9.0,7.0,-57.0,-408.0,-2.0,-15.0,0.0,0.0,-3.0,2.0,-20.0,-7.0,0.0,-313.0,-2.0,0.0,0.0,-294.0,0.0,-17.0,65.0,350.0,800.0,-12.0,475.0,0.0,-47.0,0.0,-5.0,0.0,0.0,-25.0,-22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6799999999999997,0.1599999999999966,0.0,4,15,0,6,2,0.0,1000.0,1000.0,250.0,212.5,-125.0,1000.0,-0.0142857142857142,0.970941817426052,-0.2393156642875575
2020-04-13,34000,-10.599999999999907,512520.0,-54.0,5210000.0,-0.0800000000000125,3370000.0,0.0,-4.1173,0.0,40.0,-116.0,-53.0,-33.0,0.0,0.0,0.0,0.0,38.0,35.0,-5.0,0.0,0.0,334.0,0.0,0.0,150.0,-140.0,0.0,5.0,-310.0,0.0,0.0,-9.0,0.0,20.0,296.0,0.0,35.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,16,0,13,2,-500.0,0.0,500.0,0.0,250.0,-625.0,250.0,-0.0144927536231883,0.9350162426854148,-0.3546048870425354
2020-04-20,33500,-8.0,996900.0,-2.0,9660000.0,-2.4199999999999875,6810000.0,0.0,0.106899999999996,0.0,12.0,404.0,74.0,150.0,2.0,5.0,0.0,-2.0,14.0,7.0,0.0,17.0,0.0,114.0,2.0,0.0,0.0,90.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.5,261.0,0.0,11.0,0.0,0.0,0.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,17,0,20,2,-500.0,-500.0,1000.0,-375.0,250.0,-750.0,-500.0,-0.0147058823529411,0.8854560256532099,-0.4647231720437685
2020-04-27,33500,-5.2000000000000455,897340.0,138.0,11100000.0,-4.340000000000003,6450000.0,-0.5,0.4171000000000049,0.0,-1.0,742.0,546.0,713.0,-1.0,5.0,0.0,-4.0,1.0,0.0,0.0,0.0,0.0,627.0,-1.0,0.0,0.0,815.0,0.0,-7.0,0.0,0.0,0.0,-9.0,0.0,0.0,611.0,0.0,-1.0,0.0,0.0,-7.5,-2.5,502.0,510.0,-260.0,0.0,8.0,8.0,-6.0,-9.5,0.0,0.0,0.0,4,18,0,27,2,-500.0,-500.0,0.0,-375.0,125.0,-375.0,-625.0,0.0,0.8229838658936565,-0.5680647467311557
2020-05-04,33500,2.0,881380.0,-119.0,12350000.0,1.6400000000000006,5360000.0,0.0,-1.4395999999999989,0.0,-11.0,178.0,-256.0,307.0,-1.0,2.5,0.0,-2.0,-20.0,-12.0,2.0,0.0,0.0,251.0,-1.0,0.0,0.0,396.0,0.0,3.0,0.0,0.0,0.0,-12.0,0.0,2.5,302.0,0.0,-15.0,0.0,0.0,11.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0300000000000011,-0.0599999999999951,0.0,5,19,0,4,2,0.0,-500.0,-500.0,-250.0,0.0,-125.0,-625.0,0.0,0.7485107481711013,-0.663122658240795
2020-05-11,33500,0.3999999999999772,519530.0,-141.0,13940000.0,0.2000000000000028,3770000.0,0.0,0.4274999999999949,0.0,0.0,-80.0,31.0,70.0,2.0,-4.0,-200.0,5.0,7.0,0.0,18.0,0.0,-150.0,-28.0,2.0,0.0,-500.0,2.0,0.0,2.0,-2.5,25.0,0.0,-4.0,370.0,10.0,27.0,0.0,2.0,-50.0,0.0,4.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,20,0,11,2,0.0,0.0,-500.0,-125.0,-62.5,0.0,-562.5,0.0,0.6631226582407952,-0.7485107481711012
2020-05-18,33500,-10.399999999999975,1130000.0,-26.0,12830000.0,-0.3599999999999994,8600000.0,0.0,-0.1871000000000009,0.0,5.0,-114.0,-199.0,-218.0,6.0,0.0,0.0,2.0,8.0,5.0,5.0,5.0,0.0,-461.0,5.5,0.0,0.0,-257.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,4.0,-499.0,0.0,8.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,21,0,18,2,0.0,0.0,-500.0,0.0,-187.5,0.0,-375.0,0.0,0.5680647467311558,-0.8229838658936564
2020-05-25,33500,47.0,1510000.0,143.0,10190000.0,7.559999999999988,5990000.0,0.0,-3.0057999999999936,0.0,0.0,-1150.0,-51.0,-759.0,6.0,6.5,0.0,5.5,0.0,-5.0,5.0,-3.0,0.0,-792.0,6.0,0.0,0.0,-728.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,5.0,-1028.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,22,0,25,2,0.0,0.0,0.0,0.0,-187.5,0.0,-187.5,0.0,0.464723172043769,-0.8854560256532096
2020-06-01,33000,31.0,968630.0,173.0,10850000.0,5.52000000000001,4500000.0,0.0,0.1771999999999991,0.0,3.0,-149.0,-255.0,-315.0,0.0,-1.5,0.0,1.0,1.0,5.0,0.0,3.0,0.0,-520.0,0.0,0.0,0.0,-385.0,0.0,1.0,0.0,0.0,0.0,-7.0,0.0,6.0,-575.0,0.0,3.0,0.0,0.0,4.5,-5.0,364.0,134.0,189.0,0.0,1.0,6.0,12.5,12.0,0.0,0.0,0.0,6,23,0,1,2,0.0,0.0,0.0,-125.0,-187.5,-375.0,-500.0,-0.0149253731343284,0.3546048870425358,-0.9350162426854148
2020-06-08,33000,5.0,1140000.0,199.0,8220000.0,-0.1399999999999863,6720000.0,0.0,-2.086100000000002,0.0,5.0,-525.0,-110.0,-164.0,4.0,-1.0,0.0,1.5,6.0,5.0,0.0,5.0,0.0,-356.0,3.5,0.0,-1850.0,-166.0,0.0,11.0,477.5,-50.0,0.0,-3.0,-30.0,5.0,-726.0,0.0,5.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,24,0,8,2,-500.0,0.0,0.0,-125.0,-125.0,-250.0,-375.0,0.0,0.2393156642875576,-0.970941817426052
2020-06-15,33000,-64.79999999999995,2130000.0,-244.0,19110000.0,-6.0800000000000125,7930000.0,0.0,-0.3967999999999989,0.0,7.0,54.0,73.0,56.0,4.0,7.0,0.0,0.0,6.0,6.0,5.0,10.0,0.0,75.0,2.0,0.0,0.0,71.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,-341.0,0.0,7.0,0.0,0.0,6.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,25,0,15,2,0.0,-500.0,0.0,-125.0,-62.5,-125.0,-312.5,0.0,0.120536680255323,-0.992708874098054
2020-06-22,33700,-8.600000000000023,1160000.0,-117.0,11420000.0,6.819999999999993,4570000.0,-1.0,0.99969999999999,0.0,-5.0,656.0,-308.0,248.0,-1.0,0.5,0.0,-3.0,-3.0,-1.0,13.0,11.0,0.0,590.0,-2.0,0.0,0.0,451.0,0.0,13.0,0.0,0.0,0.0,2.0,0.0,-5.0,-157.0,0.0,-1.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,26,0,22,2,0.0,0.0,0.0,50.0,25.0,525.0,362.5,0.0212121212121212,-3.216245299353273e-16,-1.0
2020-06-29,34500,-15.800000000000068,872220.0,-218.0,12010000.0,0.700000000000017,3090000.0,0.0,-0.152000000000001,0.0,-8.0,592.0,155.0,439.0,0.0,0.0,0.0,-2.0,-6.0,-5.0,0.0,-16.0,0.0,550.0,0.0,0.0,0.0,405.0,0.0,-3.0,0.0,0.0,0.0,4.0,0.0,-2.5,787.0,0.0,-7.0,0.0,0.0,1.0,0.0,-79.0,-194.0,-95.0,-2.0,-2.0,-1.0,2.5,4.5,0.0,0.0,0.0,6,27,0,29,2,700.0,0.0,-500.0,375.0,125.0,950.0,1037.5,0.0237388724035607,-0.1205366802553228,-0.992708874098054
2020-07-06,34500,46.200000000000045,1600000.0,136.0,16570000.0,4.95999999999998,3330000.0,0.0,1.0538000000000096,-1325.0,-2.0,524.0,131.0,292.0,-3.0,6.5,-500.0,0.0,0.0,0.0,-8.0,-8.0,-925.0,335.0,-4.0,-1350.0,-1075.0,214.0,-850.0,-5.0,-280.0,555.0,150.0,1.0,545.0,0.0,482.0,-875.0,-2.0,-920.0,-425.0,-2.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0699999999999931,-0.0100000000000051,0.0,7,28,0,6,3,800.0,700.0,0.0,375.0,125.0,575.0,912.5,0.0,-0.2393156642875574,-0.970941817426052
2020-07-13,35000,-28.200000000000045,572650.0,-89.0,16170000.0,-8.340000000000003,3130000.0,0.0,0.3601999999999918,0.0,-2.0,-42.0,211.0,192.0,4.0,3.5,0.0,1.5,-3.0,0.0,8.0,0.0,0.0,133.0,3.0,0.0,0.0,230.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.5,390.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,29,0,13,3,0.0,800.0,0.0,500.0,187.5,575.0,1225.0,0.0144927536231884,-0.3546048870425356,-0.9350162426854148
2020-07-20,35000,14.800000000000068,750440.0,63.0,9870000.0,2.8400000000000034,2270000.0,0.0,0.3509999999999991,0.0,3.0,357.0,352.0,115.0,7.0,2.5,0.0,1.0,-2.0,5.0,7.0,0.0,0.0,364.0,4.5,0.0,0.0,202.0,0.0,6.0,0.0,0.0,0.0,-6.0,0.0,5.0,661.0,0.0,4.0,0.0,0.0,2.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,30,0,20,3,500.0,0.0,700.0,325.0,187.5,250.0,1037.5,0.0,-0.464723172043768,-0.8854560256532101
2020-07-27,35100,22.0,897870.0,83.0,21370000.0,7.219999999999999,6030000.0,-0.25,-0.2680000000000007,0.0,9.0,125.0,114.0,291.0,-2.0,2.5,0.0,-1.0,9.0,10.0,0.0,10.0,0.0,287.0,-2.0,0.0,0.0,315.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,436.0,0.0,10.0,0.0,0.0,0.0,6.0,690.0,633.0,273.0,4.0,9.0,10.0,2.0,2.5,0.0,0.0,0.0,7,31,0,27,3,0.0,500.0,800.0,150.0,262.5,200.0,875.0,0.0028571428571428,-0.5680647467311556,-0.8229838658936566
2020-08-03,35100,7.199999999999932,672610.0,63.0,9180000.0,-1.0199999999999818,3500000.0,0.0,2.400300000000001,0.0,10.0,477.0,7.0,448.0,0.0,5.0,0.0,1.0,8.0,7.0,0.0,6.0,0.0,363.0,0.0,0.0,0.0,383.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.5,332.0,0.0,8.0,0.0,0.0,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4099999999999966,0.0600000000000022,0.0,8,32,0,3,3,100.0,0.0,0.0,150.0,262.5,50.0,612.5,0.0,-0.663122658240795,-0.7485107481711013
2020-08-10,35200,16.40000000000009,629900.0,-23.0,7600000.0,9.72,8520000.0,0.0,-0.323599999999999,0.0,9.0,416.0,98.0,259.0,9.0,13.0,0.0,3.5,7.0,5.0,17.0,5.0,0.0,416.0,8.0,0.0,150.0,464.0,0.0,10.0,165.0,245.0,0.0,-4.0,335.0,10.0,398.0,0.0,6.0,0.0,0.0,5.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,33,0,10,3,0.0,100.0,500.0,50.0,275.0,100.0,437.5,0.0028490028490029,-0.7485107481711011,-0.6631226582407952
2020-08-17,35500,35.19999999999993,795840.0,47.0,9220000.0,5.299999999999983,6120000.0,0.0,0.5670000000000073,0.0,2.0,-34.0,335.0,398.0,3.0,2.0,0.0,0.0,1.0,2.0,3.0,15.0,0.0,255.0,3.0,0.0,0.0,441.0,0.0,7.0,0.0,0.0,0.0,-1.0,0.0,2.5,423.0,0.0,2.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,34,0,17,3,100.0,0.0,0.0,125.0,225.0,275.0,512.5,0.0085227272727272,-0.8229838658936564,-0.5680647467311559
2020-08-24,36500,-5.7999999999999545,524030.0,-22.0,5150000.0,0.4800000000000182,3790000.0,0.0,0.1644000000000005,0.0,-5.0,402.0,840.0,345.0,5.0,0.0,0.0,4.5,-1.0,-6.0,0.0,12.0,0.0,265.0,5.0,0.0,0.0,359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,311.0,0.0,-3.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,35,0,24,3,300.0,100.0,100.0,350.0,250.0,925.0,1262.5,0.028169014084507,-0.8854560256532096,-0.4647231720437691
2020-08-31,37200,-31.600000000000023,1370000.0,-193.0,24170000.0,-5.700000000000017,8710000.0,0.0,1.4642999999999944,0.0,4.0,153.0,107.0,-16.0,-4.0,0.0,0.0,-1.0,4.0,7.0,0.0,3.0,0.0,45.0,-2.5,0.0,0.0,-43.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,168.0,0.0,6.0,0.0,0.0,21.5,1.0,162.0,291.0,74.0,1.0,5.0,5.0,7.0,16.5,0.3200000000000003,0.1700000000000017,0.0,8,36,0,31,3,1000.0,300.0,0.0,525.0,337.5,1100.0,1625.0,0.0191780821917808,-0.9350162426854148,-0.3546048870425359
2020-09-07,37500,-1.3999999999999773,924280.0,-92.0,15920000.0,5.719999999999999,3780000.0,0.0,0.232600000000005,0.0,10.0,-6.0,489.0,-14.0,4.0,13.5,0.0,5.5,11.0,10.0,10.0,2.0,0.0,174.0,3.5,0.0,850.0,12.0,0.0,9.0,295.0,1225.0,300.0,1.0,995.0,7.5,342.0,0.0,10.0,0.0,0.0,6.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,37,0,7,3,700.0,1000.0,100.0,575.0,312.5,825.0,1612.5,0.0080645161290322,-0.970941817426052,-0.2393156642875577
